ID,name,full_name,club,age,league,height_cm,weight_kg,nationality,eur_value,eur_wage,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,weak_foot,work_rate_att,work_rate_def,preferred_foot
185239,O. Toprak,Ömer Toprak,Borussia Dortmund,27,German Bundesliga,186,83,Turkey,24500000,66000,83,84,76,39,62,67,85,75,3,4,Medium,Medium,Right
185020,José Callejón,José María Callejón Bueno,Napoli,30,Italian Serie A,178,73,Spain,24500000,87000,83,83,90,78,71,83,35,65,3,2,High,High,Right
184826,Adrien Silva,Adrien S. Perruchet Silva,,28,,175,69,Portugal,0,0,83,83,65,76,82,81,78,72,3,4,Medium,High,Right
184431,S. Giovinco,Sebastian Giovinco,Toronto FC,30,USA Major League Soccer,163,61,Italy,25000000,15000,83,83,84,81,79,87,27,57,2,4,High,Medium,Right
184144,N. Gaitán,Nicolás Gaitán,Atlético Madrid,29,Spanish Primera División,173,68,Argentina,25500000,70000,83,83,81,74,81,85,39,55,3,2,Medium,Medium,Left
181783,M. Mandžukić,Mario Mandžukić,Juventus,31,Italian Serie A,190,86,Croatia,23500000,135000,83,83,72,78,71,74,65,87,3,3,High,High,Right
180819,A. Lallana,Adam Lallana,Liverpool,29,English Premier League,172,73,England,25000000,135000,83,83,73,75,80,84,65,74,3,5,High,High,Right
179784,B. Höwedes,Benedikt Höwedes,Juventus,29,Italian Serie A,187,82,Germany,20000000,50000,83,83,64,47,63,64,83,77,3,3,Medium,Medium,Right
178562,E. Banega,Éver Banega,Sevilla FC,29,Spanish Primera División,174,71,Argentina,25500000,27000,83,83,69,70,85,84,62,67,3,4,Medium,Medium,Right
178005,Rui Patrício,Rui Pedro dos Santos Patrício,Sporting CP,29,Portuguese Primeira Liga,190,84,Portugal,17500000,19000,83,83,85,81,80,82,55,79,3,2,Medium,Medium,Left
177683,Y. Sommer,Yann Sommer,Borussia Mönchengladbach,28,German Bundesliga,183,79,Switzerland,21000000,39000,83,84,81,82,83,83,51,80,3,4,Medium,Medium,Right
177388,D. Payet,Dimitri Payet,Olympique de Marseille,30,French Ligue 1,175,77,France,24500000,46000,83,83,74,78,85,87,37,69,3,4,High,Low,Right
177358,M. Schneiderlin,Morgan Schneiderlin,Everton,27,English Premier League,185,75,France,24500000,115000,83,84,68,62,76,77,79,81,2,3,Medium,High,Right
176769,Jonas,Jonas Gonçalves Oliveira,SL Benfica,33,Portuguese Primeira Liga,182,74,Brazil,16500000,21000,83,83,65,85,75,84,35,65,3,5,High,Medium,Right
173771,L. Piszczek,Łukasz Piszczek,Borussia Dortmund,32,German Bundesliga,184,79,Poland,14500000,66000,83,83,79,69,76,74,81,80,3,4,Medium,Medium,Right
170481,E. Garay,Ezequiel Garay,Valencia CF,30,Spanish Primera División,189,90,Argentina,19000000,40000,83,83,43,64,66,64,84,80,3,3,Medium,Medium,Right
167905,A. Valencia,Antonio Valencia,Manchester United,31,English Premier League,180,83,Ecuador,17000000,130000,83,83,87,66,75,81,78,85,2,1,High,High,Right
163587,K. Schmeichel,Kasper Schmeichel,Leicester City,30,English Premier League,189,89,Denmark,19000000,65000,83,84,83,82,82,86,61,80,2,3,Medium,Medium,Right
162240,M. Dembélé,Moussa Dembélé,Tottenham Hotspur,29,English Premier League,185,88,Belgium,25000000,115000,83,83,76,72,77,85,75,84,3,2,Medium,Medium,Left
161956,Borja Valero,Borja Valero Iglesias,Inter,32,Italian Serie A,175,73,Spain,20000000,80000,83,83,70,69,85,86,63,65,3,4,Medium,Medium,Right
159147,L. Perrin,Loïc Perrin,AS Saint-Étienne,31,French Ligue 1,181,80,France,17500000,46000,83,83,68,65,69,67,86,80,2,3,Medium,Medium,Right
158963,L. Biglia,Lucas Biglia,Milan,31,Italian Serie A,178,63,Argentina,17500000,105000,83,83,69,63,81,80,75,75,3,4,Medium,High,Right
146748,Diego López,Diego López Rodríguez,RCD Espanyol,35,Spanish Primera División,196,89,Spain,6000000,19000,83,83,77,84,76,80,44,83,3,3,Medium,Medium,Right
146562,Santi Cazorla,Santiago Cazorla González,Arsenal,32,English Premier League,168,66,Spain,19500000,130000,83,83,65,76,85,85,61,63,3,5,High,Low,Right
142754,J. Mascherano,Javier Mascherano,FC Barcelona,33,Spanish Primera División,174,73,Argentina,10500000,155000,83,83,65,53,71,68,82,77,4,3,Medium,High,Right
139869,W. Sneijder,Wesley Sneijder,OGC Nice,33,French Ligue 1,170,72,Netherlands,15500000,47000,83,83,69,78,86,82,38,57,3,5,Medium,Low,Right
139068,Nani,Luís Carlos Almeida da Cunha,Lazio,30,Italian Serie A,177,68,Portugal,24500000,47000,83,83,81,79,81,86,24,64,3,5,High,Medium,Right
53302,D. De Rossi,Daniele De Rossi,Roma,33,Italian Serie A,184,83,Italy,10500000,73000,83,83,68,64,73,70,81,82,3,4,Medium,High,Right
24630,José Reina,José Manuel Reina Páez,Napoli,34,Italian Serie A,188,92,Spain,10500000,59000,83,83,80,83,82,82,57,82,3,3,Medium,Medium,Right
20775,Quaresma,Ricardo Andrade Quaresma Bernardo,Beşiktaş JK,33,Turkish Süper Lig,175,67,Portugal,15500000,67000,83,83,83,76,81,88,18,60,3,4,High,Medium,Right
20289,Y. Touré,Yaya Touré,Manchester City,34,English Premier League,189,90,Ivory Coast,12500000,145000,83,83,63,82,80,76,70,83,4,4,Medium,Medium,Right
5479,Casillas,Iker Casillas Fernández,FC Porto,36,Portuguese Primeira Liga,185,84,Spain,3500000,10000,83,83,86,74,58,85,58,80,4,2,Medium,Medium,Left
230621,G. Donnarumma,Gianluigi Donnarumma,Milan,18,Italian Serie A,196,90,Italy,28500000,35000,82,94,88,78,72,88,50,78,3,3,Medium,Medium,Right
222492,L. Sané,Leroy Sané,Manchester City,21,English Premier League,183,75,Germany,34500000,125000,82,91,94,77,72,86,35,70,2,3,High,Medium,Left
219809,T. Bakayoko,Tiémoué Bakayoko,Chelsea,22,English Premier League,189,85,France,26000000,105000,82,88,73,49,70,77,81,83,2,3,Medium,Medium,Right
219683,C. Tolisso,Corentin Tolisso,FC Bayern Munich,22,German Bundesliga,181,78,France,30500000,98000,82,89,74,76,78,78,76,83,2,3,High,Medium,Right
216594,N. Fekir,Nabil Fekir,Olympique Lyonnais,23,French Ligue 1,173,78,France,29000000,70000,82,86,80,78,77,87,31,75,3,3,Medium,Medium,Left
216451,J. Seri,Jean Michaël Seri,OGC Nice,25,French Ligue 1,168,65,Ivory Coast,26000000,45000,82,83,80,71,82,81,72,74,2,4,High,High,Right
215785,K. Baldé Diao,Keita Baldé Diao,AS Monaco,22,French Ligue 1,181,80,Senegal,32500000,46000,82,90,92,76,72,86,29,70,2,4,High,Low,Right
213331,J. Tah,Jonathan Tah,Bayer 04 Leverkusen,21,German Bundesliga,192,92,Germany,26000000,47000,82,88,72,27,58,58,82,78,2,4,Medium,Medium,Right
212404,F. Bernardeschi,Federico Bernardeschi,Juventus,23,Italian Serie A,183,75,Italy,30500000,110000,82,88,84,76,77,86,34,65,2,3,High,Medium,Left
212188,T. Werner,Timo Werner,RB Leipzig,21,German Bundesliga,180,75,Germany,30500000,68000,82,87,92,79,65,81,28,65,3,4,High,Medium,Right
211575,André Gomes,André Filipe Tavares Gomes,FC Barcelona,23,Spanish Primera División,188,84,Portugal,30000000,150000,82,88,68,71,78,78,71,81,3,4,Medium,Medium,Right
211300,A. Martial,Anthony Martial,Manchester United,21,English Premier League,181,76,France,33000000,115000,82,90,90,79,71,86,41,74,3,3,Medium,Low,Right
208808,Q. Promes,Quincy Promes,Spartak Moscow,25,Russian Premier League,174,72,Netherlands,28000000,76000,82,85,89,81,76,83,29,67,2,4,High,Low,Right
208618,Lucas Vázquez,Lucas Vázquez Iglesias,Real Madrid CF,26,Spanish Primera División,173,70,Spain,26000000,185000,82,83,83,73,81,82,43,67,2,4,High,High,Right
208421,Saúl,Saúl Ñíguez Esclápez,Atlético Madrid,22,Spanish Primera División,181,70,Spain,32000000,59000,82,90,73,69,78,81,77,75,3,4,Medium,High,Left
207863,Felipe,Felipe Augusto de Almeida Monteiro,FC Porto,28,Portuguese Primeira Liga,185,77,Brazil,18000000,20000,82,82,68,41,59,61,83,81,3,3,Medium,Medium,Right
207664,C. Bacca,Carlos Bacca,Villarreal CF,30,Spanish Primera División,181,77,Colombia,21500000,125000,82,82,77,79,64,79,24,70,3,2,Medium,Low,Right
207471,F. Vázquez,Franco Vázquez,Sevilla FC,28,Spanish Primera División,186,82,Italy,22500000,27000,82,82,64,77,80,83,43,76,2,3,Medium,High,Left
207410,M. Kovačić,Mateo Kovačić,Real Madrid CF,23,Spanish Primera División,178,77,Croatia,30000000,150000,82,88,81,69,82,85,61,71,3,4,High,High,Right
206652,Sergio Rico,Sergio Rico González,Sevilla FC,23,Spanish Primera División,194,88,Spain,21500000,16000,82,87,79,80,78,83,52,82,2,3,Medium,Medium,Right
206545,Manu Trigueros,Manuel Trigueros Muñoz,Villarreal CF,25,Spanish Primera División,178,71,Spain,27500000,43000,82,85,73,74,80,81,65,69,2,4,Medium,Medium,Right
205452,A. Rüdiger,Antonio Rüdiger,Chelsea,24,English Premier League,190,85,Germany,24500000,105000,82,86,74,40,64,63,82,79,2,3,Medium,High,Right
204970,F. Thauvin,Florian Thauvin,Olympique de Marseille,24,French Ligue 1,179,70,France,28000000,40000,82,85,82,76,78,84,36,63,2,3,High,Low,Left
204639,S. Savić,Stefan Savić,Atlético Madrid,26,Spanish Primera División,187,79,Montenegro,24000000,62000,82,86,63,35,52,56,83,74,2,3,Medium,High,Right
204525,Iñigo Martínez,Iñigo Martínez Berridi,Real Sociedad,26,Spanish Primera División,182,79,Spain,24000000,37000,82,86,71,56,63,61,82,79,2,2,Medium,Medium,Left
204277,Roque Mesa,Roque Mesa Quevedo,Swansea City,28,English Premier League,171,74,Spain,18000000,85000,82,82,77,61,76,77,73,80,2,3,High,High,Right
203551,A. Florenzi,Alessandro Florenzi,Roma,26,Italian Serie A,173,67,Italy,22000000,73000,82,84,85,79,78,82,76,76,3,3,High,Medium,Right
203483,D. Klaassen,Davy Klaassen,Everton,24,English Premier League,179,70,Netherlands,27500000,110000,82,85,73,80,74,74,67,79,2,3,High,High,Right
202857,K. Bellarabi,Karim Bellarabi,Bayer 04 Leverkusen,27,German Bundesliga,183,80,Germany,23000000,67000,82,82,92,77,74,85,33,68,3,3,High,High,Right
202652,R. Sterling,Raheem Sterling,Manchester City,22,English Premier League,170,69,England,29500000,140000,82,87,93,71,74,85,46,61,3,3,High,Medium,Right
202651,Suso,Jesús Joaquín Fernández Sáez,Milan,23,Italian Serie A,176,70,Spain,29500000,110000,82,87,82,75,81,87,23,51,3,3,High,Medium,Left
202477,Deulofeu,Gerard Deulofeu Lázaro,FC Barcelona,23,Spanish Primera División,177,73,Spain,31000000,165000,82,89,93,70,75,88,26,61,3,4,High,Low,Right
202335,E. Dier,Eric Dier,Tottenham Hotspur,23,English Premier League,188,90,England,25000000,85000,82,87,72,63,71,65,81,85,2,3,Medium,High,Right
201862,M. Rojo,Marcos Rojo,Manchester United,27,English Premier League,187,80,Argentina,21000000,130000,82,83,71,59,69,68,81,83,3,2,Medium,High,Left
200949,Lucas,Lucas Rodrigues M. Silva,Paris Saint-Germain,24,French Ligue 1,172,72,Brazil,28000000,92000,82,85,93,74,75,86,45,62,3,3,Medium,Medium,Right
200104,H. Son,Heung Min Son,Tottenham Hotspur,24,English Premier League,183,77,Korea Republic,28000000,95000,82,85,86,83,75,83,25,66,3,5,High,High,Right
199845,F. Acerbi,Francesco Acerbi,Sassuolo,29,Italian Serie A,192,88,Italy,17000000,68000,82,82,62,50,58,58,85,77,2,3,Medium,Medium,Left
199503,G. Xhaka,Granit Xhaka,Arsenal,24,English Premier League,185,82,Switzerland,27500000,110000,82,85,50,66,79,72,72,78,3,2,Medium,Medium,Left
198164,Jonathan Viera,Jonathan Viera Ramos,UD Las Palmas,27,Spanish Primera División,170,64,Spain,23000000,31000,82,82,81,75,81,86,53,68,2,4,High,Low,Right
197965,Pizzi,Luis Miguel Afonso Fernandes,SL Benfica,27,Portuguese Primeira Liga,177,72,Portugal,23000000,19000,82,82,79,77,81,83,61,69,3,4,High,Medium,Right
195093,Willian José,Willian José da Silva,Real Sociedad,25,Spanish Primera División,189,93,Brazil,29000000,42000,82,86,67,82,65,76,37,77,2,4,Medium,Low,Right
194794,A. Yarmolenko,Andriy Yarmolenko,Borussia Dortmund,27,German Bundesliga,190,83,Ukraine,23000000,78000,82,82,81,78,81,83,37,78,2,2,High,High,Left
193698,O. Baumann,Oliver Baumann,TSG 1899 Hoffenheim,27,German Bundesliga,187,82,Germany,18000000,37000,82,84,82,82,64,84,49,81,2,3,Medium,Medium,Right
193532,G. Medel,Gary Medel,Beşiktaş JK,29,Turkish Süper Lig,171,71,Chile,17000000,64000,82,82,74,48,68,70,81,81,3,4,Low,High,Right
193469,Víctor Ruíz,Víctor Ruíz Torre,Villarreal CF,28,Spanish Primera División,185,78,Spain,20000000,43000,82,83,58,42,64,60,83,81,2,2,Medium,Medium,Left
193348,X. Shaqiri,Xherdan Shaqiri,Stoke City,25,English Premier League,169,72,Switzerland,26500000,85000,82,83,83,77,78,85,46,65,3,4,High,Medium,Left
193082,J. Cuadrado,Juan Cuadrado,Juventus,29,Italian Serie A,179,71,Colombia,21500000,130000,82,82,91,74,75,87,61,65,3,3,High,Medium,Right
190483,Douglas Costa,Douglas Costa de Souza,Juventus,26,Italian Serie A,170,65,Brazil,24000000,115000,82,82,92,77,77,85,32,64,3,3,Medium,Low,Left
190456,N. Clyne,Nathaniel Clyne,Liverpool,26,English Premier League,175,67,England,22000000,115000,82,84,83,61,71,77,80,76,2,2,High,Medium,Right
189560,Iborra,Vicente Iborra de la Fuente,Leicester City,29,English Premier League,190,91,Spain,17000000,85000,82,82,50,73,73,68,83,83,2,4,Medium,Medium,Right
188942,V. Wanyama,Victor Wanyama,Tottenham Hotspur,26,English Premier League,184,87,Kenya,23000000,99000,82,85,64,66,70,74,82,91,2,3,Medium,High,Right
188803,Taison,Taison Barcellos Freda,Shakhtar Donetsk,29,Ukrainian Premier League,172,64,Brazil,21500000,1000,82,82,92,79,75,86,47,63,2,3,Medium,Medium,Right
187754,Marlos,Marlos Romero Bonfim,Shakhtar Donetsk,29,Ukrainian Premier League,174,69,Ukraine,21500000,1000,82,82,83,76,78,87,48,66,2,3,Medium,Medium,Left
187072,L. Stindl,Lars Stindl,Borussia Mönchengladbach,28,German Bundesliga,181,80,Germany,23000000,56000,82,82,71,84,79,79,65,74,2,4,Medium,Medium,Right
186627,M. Balotelli,Mario Balotelli,OGC Nice,26,French Ligue 1,189,88,Italy,24500000,51000,82,82,80,83,70,79,26,77,4,4,Low,Low,Right
186561,A. Ramsey,Aaron Ramsey,Arsenal,26,English Premier League,183,76,Wales,25500000,130000,82,83,68,75,79,81,65,75,3,3,High,High,Right
186153,W. Szczęsny,Wojciech Szczęsny,Juventus,27,Italian Serie A,196,85,Poland,18000000,90000,82,84,83,77,74,87,49,78,3,3,Medium,Medium,Right
184484,G. Sigurðsson,Gylfi Sigurðsson,Everton,27,English Premier League,186,77,Iceland,23000000,130000,82,82,66,81,84,79,52,70,3,3,High,Medium,Right
184267,Y. Brahimi,Yacine Brahimi,FC Porto,27,Portuguese Primeira Liga,175,66,Algeria,23000000,21000,82,82,80,73,77,89,33,56,3,3,Medium,Medium,Right
184200,M. Arnautović,Marko Arnautović,West Ham United,28,English Premier League,192,83,Austria,22500000,125000,82,82,77,74,79,81,53,81,3,4,Medium,Medium,Right
183711,J. Henderson,Jordan Henderson,Liverpool,27,English Premier League,182,67,England,21500000,115000,82,84,72,70,83,76,76,81,2,3,High,High,Right
183574,M. Kruse,Max Kruse,SV Werder Bremen,29,German Bundesliga,180,76,Germany,22000000,47000,82,82,71,84,82,82,39,69,2,4,Medium,Medium,Left
183497,O. Karnezis,Orestis Karnezis,Watford,31,English Premier League,190,81,Greece,13500000,30000,82,82,80,83,70,84,39,80,2,3,Medium,Medium,Right
183376,L. Fejsa,Ljubomir Fejsa,SL Benfica,28,Portuguese Primeira Liga,183,80,Serbia,18000000,18000,82,82,53,57,66,68,81,85,2,3,Low,High,Right
182494,F. Muslera,Fernando Muslera,Galatasaray SK,31,Turkish Süper Lig,190,84,Uruguay,13500000,57000,82,82,81,75,75,85,61,83,3,2,Medium,Medium,Right
181786,V. Ćorluka,Vedran Ćorluka,Lokomotiv Moscow,31,Russian Premier League,192,84,Croatia,15000000,54000,82,82,58,51,67,66,82,83,3,3,High,Medium,Right
181291,G. Wijnaldum,Georginio Wijnaldum,Liverpool,26,English Premier League,175,69,Netherlands,27000000,130000,82,85,81,75,76,84,66,74,3,3,High,High,Right
179847,F. Fazio,Federico Fazio,Roma,30,Italian Serie A,195,85,Argentina,16500000,73000,82,82,30,41,54,54,84,81,3,2,Medium,Medium,Right
178509,O. Giroud,Olivier Giroud,Arsenal,30,English Premier League,192,88,France,21500000,140000,82,82,53,81,70,73,38,83,3,3,Medium,Medium,Left
178372,B. Ivanović,Branislav Ivanović,Zenit St. Petersburg,33,Russian Premier League,185,91,Serbia,9000000,73000,82,82,62,61,68,61,82,83,3,3,High,Medium,Right
178224,J. Hernández,Javier Hernández,West Ham United,29,English Premier League,175,73,Mexico,22000000,135000,82,82,79,80,66,78,31,59,3,3,Medium,Low,Right
177600,Beñat,Beñat Etxebarria Urkiaga,Athletic Club de Bilbao,30,Spanish Primera División,177,76,Spain,20500000,35000,82,82,58,75,84,75,66,74,2,3,Medium,Medium,Right
177457,L. Bender,Lars Bender,Bayer 04 Leverkusen,28,German Bundesliga,185,81,Germany,20000000,64000,82,83,68,64,73,72,82,79,3,3,High,High,Right
177413,A. Witsel,Axel Witsel,,28,,186,73,Belgium,0,0,82,82,71,74,77,82,73,80,3,3,Medium,Medium,Right
176600,K. Gameiro,Kévin Gameiro,Atlético Madrid,30,Spanish Primera División,173,70,France,21500000,73000,82,82,87,82,75,78,35,68,3,3,Medium,Medium,Right
174543,C. Bravo,Claudio Bravo,Manchester City,34,English Premier League,184,80,Chile,9000000,110000,82,82,80,80,87,81,56,77,3,3,Medium,Medium,Right
172723,A. Begović,Asmir Begović,Bournemouth,30,English Premier League,199,83,Bosnia Herzegovina,14000000,64000,82,82,81,81,73,82,55,79,3,2,Medium,Medium,Right
171919,Naldo,Ronaldo Aparecido Rodrigues,FC Schalke 04,34,German Bundesliga,198,91,Brazil,6500000,48000,82,82,69,69,63,61,84,73,3,4,High,Medium,Right
171833,D. Sturridge,Daniel Sturridge,Liverpool,27,English Premier League,180,76,England,23500000,140000,82,82,76,82,69,79,25,68,3,2,Medium,Low,Left
169595,D. Rose,Danny Rose,Tottenham Hotspur,26,English Premier League,174,76,England,21000000,99000,82,83,81,63,73,78,81,78,3,3,Medium,High,Left
169416,C. Vela,Carlos Vela,Real Sociedad,28,Spanish Primera División,177,77,Mexico,22500000,46000,82,82,84,79,77,82,25,66,3,2,High,Low,Left
168354,E. Viviano,Emiliano Viviano,Sampdoria,31,Italian Serie A,195,90,Italy,13500000,37000,82,82,81,84,79,83,32,78,2,2,Medium,Medium,Left
167431,G. Castro,Gonzalo Castro,Borussia Dortmund,30,German Bundesliga,172,74,Germany,20500000,72000,82,82,71,72,83,81,72,68,2,4,Medium,Medium,Right
165239,S. Nasri,Samir Nasri,Antalyaspor,30,Turkish Süper Lig,175,75,France,21000000,29000,82,82,78,76,81,84,38,59,3,5,High,Medium,Right
163824,A. Williams,Ashley Williams,Everton,32,English Premier League,183,77,Wales,12500000,115000,82,82,65,43,56,61,81,81,3,4,Medium,Medium,Right
163631,L. Baines,Leighton Baines,Everton,32,English Premier League,170,74,England,12500000,115000,82,82,70,71,80,79,80,71,3,3,High,Medium,Left
163489,A. Consigli,Andrea Consigli,Sassuolo,30,Italian Serie A,189,82,Italy,14000000,52000,82,82,82,83,72,84,40,81,2,3,Medium,Medium,Right
162347,João Moutinho,João Filipe Moutinho,AS Monaco,30,French Ligue 1,170,61,Portugal,20500000,48000,82,82,69,75,81,81,70,72,3,4,High,Medium,Right
158121,B. Costil,Benoît Costil,Girondins de Bordeaux,29,French Ligue 1,187,88,France,15000000,46000,82,82,82,80,78,84,51,82,2,3,Medium,Medium,Right
157481,Raúl Albiol,Raúl Albiol Tortajada,Napoli,31,Italian Serie A,190,82,Spain,15000000,73000,82,82,57,41,57,59,84,76,3,3,Low,Medium,Right
150724,J. Hart,Joe Hart,West Ham United,30,English Premier League,196,91,England,14000000,110000,82,82,81,78,75,83,60,80,3,3,Medium,Medium,Right
150418,M. Gómez,Mario Gómez,VfL Wolfsburg,31,German Bundesliga,189,88,Germany,20000000,85000,82,82,72,82,62,73,28,78,3,4,High,Medium,Right
146760,Juanfran,Juan Francisco Torres Belén,Atlético Madrid,32,Spanish Primera División,180,72,Spain,12500000,62000,82,82,82,58,75,77,78,77,3,3,High,Medium,Right
144622,Raffael,Raffael Caetano de Araújo,Borussia Mönchengladbach,32,German Bundesliga,174,69,Brazil,17500000,54000,82,82,72,79,80,86,41,67,2,4,High,Medium,Right
143745,A. Turan,Arda Turan,FC Barcelona,30,Spanish Primera División,175,76,Turkey,20500000,170000,82,82,71,73,81,84,61,72,3,4,High,High,Right
135507,Fernandinho,Fernando Luiz Rosa,Manchester City,32,English Premier League,179,67,Brazil,12500000,130000,82,82,73,73,76,78,77,78,3,4,Medium,High,Right
113422,David Villa,David Villa Sánchez,New York City Football Club,35,USA Major League Soccer,175,69,Spain,10000000,12000,82,82,69,83,74,82,31,69,3,5,High,Low,Right
108080,S. Lichtsteiner,Stephan Lichtsteiner,Juventus,33,Italian Serie A,182,75,Switzerland,8500000,115000,82,82,77,59,73,76,80,77,3,3,High,High,Right
104389,R. Jarstein,Rune Almenning Jarstein,Hertha BSC Berlin,32,German Bundesliga,190,82,Norway,12500000,30000,82,82,78,81,72,85,43,87,2,4,Medium,Medium,Right
231677,M. Rashford,Marcus Rashford,Manchester United,19,English Premier League,185,70,England,26500000,74000,81,90,92,77,73,83,38,74,2,4,High,Medium,Right
230666,Gabriel Jesus,Gabriel Fernando de Jesus,Manchester City,20,English Premier League,175,73,Brazil,31000000,115000,81,92,87,79,71,87,26,67,2,4,High,High,Right
